id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam.id,currentTeam.name,currentTeam.link,primaryPosition.code,primaryPosition.name,primaryPosition.type,primaryPosition.abbreviation,index
8470610,Zach Parise,/api/v1/people/8470610,Zach,Parise,11,1984-07-28,34,Minneapolis,MN,USA,USA,"5' 11""",193,TRUE,TRUE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW,204
8470611,Eric Fehr,/api/v1/people/8470611,Eric,Fehr,21,1985-09-07,33,Winkler,MB,CAN,CAN,"6' 4""",209,TRUE,FALSE,FALSE,FALSE,R,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,205
8471227,Devan Dubnyk,/api/v1/people/8471227,Devan,Dubnyk,40,1986-05-04,32,Regina,SK,CAN,CAN,"6' 6""",224,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,G,Goalie,Goalie,G,206
8471774,Alex Stalock,/api/v1/people/8471774,Alex,Stalock,32,1987-07-28,31,St. Paul,MN,USA,USA,"6' 0""",198,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,G,Goalie,Goalie,G,207
8474688,Greg Pateryn,/api/v1/people/8474688,Greg,Pateryn,29,1990-06-20,28,Sterling Heights,MI,USA,USA,"6' 3""",223,TRUE,FALSE,FALSE,FALSE,R,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,208
8474716,Jared Spurgeon,/api/v1/people/8474716,Jared,Spurgeon,46,1989-11-29,29,Edmonton,AB,CAN,CAN,"5' 9""",167,TRUE,FALSE,FALSE,FALSE,R,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,209
8475220,Marcus Foligno,/api/v1/people/8475220,Marcus,Foligno,17,1991-08-10,27,Buffalo,NY,USA,CAN,"6' 3""",228,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW,210
8475722,Jason Zucker,/api/v1/people/8475722,Jason,Zucker,16,1992-01-16,27,Newport Beach,CA,USA,USA,"5' 11""",183,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW,211
8475745,Charlie Coyle,/api/v1/people/8475745,Charlie,Coyle,3,1992-03-02,26,E. Weymouth,MA,USA,USA,"6' 3""",220,TRUE,FALSE,FALSE,FALSE,R,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,212
8475798,Mikael Granlund,/api/v1/people/8475798,Mikael,Granlund,64,1992-02-26,26,Oulu,"NA",FIN,FIN,"5' 10""",185,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,R,Right Wing,Forward,RW,213
8475868,Anthony Bitetto,/api/v1/people/8475868,Anthony,Bitetto,2,1990-07-15,28,Island Park,NY,USA,USA,"6' 1""",210,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,214
8476372,Nick Seeler,/api/v1/people/8476372,Nick,Seeler,36,1993-06-03,25,Eden Prairie,MN,USA,USA,"6' 2""",198,TRUE,FALSE,FALSE,TRUE,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,215
8476415,Kyle Rau,/api/v1/people/8476415,Kyle,Rau,37,1992-10-24,26,Eden Prairie,MN,USA,USA,"5' 8""",176,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,216
8476437,Victor Rask,/api/v1/people/8476437,Victor,Rask,49,1993-03-01,25,Leksand,"NA",SWE,SWE,"6' 2""",200,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,217
8476463,Jonas Brodin,/api/v1/people/8476463,Jonas,Brodin,25,1993-07-12,25,Karlstad,"NA",SWE,SWE,"6' 1""",198,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,218
8476779,Brad Hunt,/api/v1/people/8476779,Brad,Hunt,77,1988-08-24,30,Maple Ridge,BC,CAN,CAN,"5' 9""",187,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,219
8478413,Jordan Greenway,/api/v1/people/8478413,Jordan,Greenway,18,1997-02-16,21,Canton,NY,USA,USA,"6' 6""",227,TRUE,FALSE,FALSE,TRUE,L,Y,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW,220
8478493,Joel Eriksson Ek,/api/v1/people/8478493,Joel,Eriksson Ek,14,1997-01-29,22,Karlstad,"NA",SWE,SWE,"6' 1""",208,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,221
8479316,Luke Kunin,/api/v1/people/8479316,Luke,Kunin,19,1997-12-04,21,Chesterfield,MO,USA,USA,"6' 0""",195,TRUE,FALSE,FALSE,TRUE,R,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,222
8474602,Justin Schultz,/api/v1/people/8474602,Justin,Schultz,4,1990-07-06,28,Kelowna,BC,CAN,CAN,"6' 2""",193,TRUE,FALSE,FALSE,FALSE,R,I,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,223
8476874,Olli Maatta,/api/v1/people/8476874,Olli,Maatta,3,1994-08-22,24,Jyväskylä,"NA",FIN,FIN,"6' 2""",206,TRUE,FALSE,FALSE,FALSE,L,I,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,224
8464989,Matt Cullen,/api/v1/people/8464989,Matt,Cullen,7,1976-11-02,42,Virginia,MN,USA,USA,"6' 1""",202,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,225
8471215,Evgeni Malkin,/api/v1/people/8471215,Evgeni,Malkin,71,1986-07-31,32,Magnitogorsk,"NA",RUS,RUS,"6' 3""",195,TRUE,TRUE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,226
8471675,Sidney Crosby,/api/v1/people/8471675,Sidney,Crosby,87,1987-08-07,31,Cole Harbour,NS,CAN,CAN,"5' 11""",200,TRUE,FALSE,TRUE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,227
8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,73,1987-01-13,32,Indianapolis,IN,USA,USA,"6' 1""",227,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,228
8471724,Kris Letang,/api/v1/people/8471724,Kris,Letang,58,1987-04-24,31,Montreal,QC,CAN,CAN,"6' 0""",201,TRUE,TRUE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,229
8471887,Patric Hornqvist,/api/v1/people/8471887,Patric,Hornqvist,72,1987-01-01,32,Sollentuna,"NA",SWE,SWE,"5' 11""",189,TRUE,FALSE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,R,Right Wing,Forward,RW,230
8473548,Phil Kessel,/api/v1/people/8473548,Phil,Kessel,81,1987-10-02,31,Madison,WI,USA,USA,"6' 0""",202,TRUE,FALSE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,R,Right Wing,Forward,RW,231
8475208,Brian Dumoulin,/api/v1/people/8475208,Brian,Dumoulin,8,1991-09-06,27,Biddeford,ME,USA,USA,"6' 4""",207,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,232
8475253,Garrett Wilson,/api/v1/people/8475253,Garrett,Wilson,10,1991-03-16,27,Barrie,ON,CAN,CAN,"6' 2""",199,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,L,Left Wing,Forward,LW,233
8475760,Nick Bjugstad,/api/v1/people/8475760,Nick,Bjugstad,27,1992-07-17,26,Minneapolis,MN,USA,USA,"6' 6""",215,TRUE,FALSE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,234
8475810,Bryan Rust,/api/v1/people/8475810,Bryan,Rust,17,1992-05-11,26,Pontiac,MI,USA,USA,"5' 11""",192,TRUE,FALSE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,R,Right Wing,Forward,RW,235
8476871,Tanner Pearson,/api/v1/people/8476871,Tanner,Pearson,14,1992-08-10,26,Kitchener,ON,CAN,CAN,"6' 1""",201,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,L,Left Wing,Forward,LW,236
8476899,Matt Murray,/api/v1/people/8476899,Matt,Murray,30,1994-05-25,24,Thunder Bay,ON,CAN,CAN,"6' 4""",178,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,G,Goalie,Goalie,G,237
8476927,Teddy Blueger,/api/v1/people/8476927,Teddy,Blueger,53,1994-08-15,24,Riga,"NA",LVA,LVA,"6' 0""",185,TRUE,FALSE,FALSE,TRUE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,238
8477244,Chad Ruhwedel,/api/v1/people/8477244,Chad,Ruhwedel,2,1990-05-07,28,San Diego,CA,USA,USA,"5' 11""",191,TRUE,FALSE,FALSE,FALSE,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,239
8477404,Jake Guentzel,/api/v1/people/8477404,Jake,Guentzel,59,1994-10-06,24,Omaha,NE,USA,USA,"5' 11""",180,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,L,Left Wing,Forward,LW,240
8477955,Jared McCann,/api/v1/people/8477955,Jared,McCann,19,1996-05-31,22,Stratford,ON,CAN,CAN,"6' 1""",185,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,241
8477969,Marcus Pettersson,/api/v1/people/8477969,Marcus,Pettersson,28,1996-05-08,22,Skellefteå,"NA",SWE,SWE,"6' 3""",177,TRUE,FALSE,FALSE,TRUE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,242
8478866,Dominik Simon,/api/v1/people/8478866,Dominik,Simon,12,1994-08-08,24,Prague,"NA",CZE,CZE,"5' 11""",190,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,243
8479193,Casey DeSmith,/api/v1/people/8479193,Casey,DeSmith,1,1991-08-13,27,Rochester,NH,USA,USA,"6' 0""",181,TRUE,FALSE,FALSE,FALSE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,G,Goalie,Goalie,G,244
8479944,Zach Aston-Reese,/api/v1/people/8479944,Zach,Aston-Reese,46,1994-08-10,24,Staten Island,NY,USA,USA,"6' 0""",204,TRUE,FALSE,FALSE,TRUE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C,245
8480945,Juuso Riikola,/api/v1/people/8480945,Juuso,Riikola,50,1993-11-09,25,Joensuu,"NA",FIN,FIN,"6' 0""",189,TRUE,FALSE,FALSE,TRUE,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D,246
8477380,Jonny Brodzinski,/api/v1/people/8477380,Jonny,Brodzinski,76,1993-06-19,25,Ham Lake,MN,USA,USA,"6' 1""",208,TRUE,FALSE,FALSE,FALSE,R,I,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,247
8469454,Ilya Kovalchuk,/api/v1/people/8469454,Ilya,Kovalchuk,17,1983-04-15,35,Tver,"NA",RUS,RUS,"6' 3""",222,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,248
8470602,Dion Phaneuf,/api/v1/people/8470602,Dion,Phaneuf,3,1985-04-10,33,Edmonton,AB,CAN,CAN,"6' 4""",222,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,249
8470604,Jeff Carter,/api/v1/people/8470604,Jeff,Carter,77,1985-01-01,34,London,ON,CAN,CAN,"6' 3""",219,TRUE,TRUE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,C,Center,Forward,C,250
8470606,Dustin Brown,/api/v1/people/8470606,Dustin,Brown,23,1984-11-04,34,Ithaca,NY,USA,USA,"6' 0""",210,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,R,Right Wing,Forward,RW,251
8471685,Anze Kopitar,/api/v1/people/8471685,Anze,Kopitar,11,1987-08-24,31,Jesenice,"NA",SVN,SVN,"6' 3""",225,TRUE,FALSE,TRUE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,C,Center,Forward,C,252
8471734,Jonathan Quick,/api/v1/people/8471734,Jonathan,Quick,32,1986-01-21,33,Milford,CT,USA,USA,"6' 1""",216,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,G,Goalie,Goalie,G,253
8473453,Trevor Lewis,/api/v1/people/8473453,Trevor,Lewis,22,1987-01-08,32,Salt Lake City,UT,USA,USA,"6' 1""",202,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,C,Center,Forward,C,254
8474166,Alec Martinez,/api/v1/people/8474166,Alec,Martinez,27,1987-07-26,31,Rochester Hills,MI,USA,USA,"6' 1""",209,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,255
8474176,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,30,Sodertalje,"NA",SWE,SWE,"5' 11""",186,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,256
8474563,Drew Doughty,/api/v1/people/8474563,Drew,Doughty,8,1989-12-08,29,London,ON,CAN,CAN,"6' 1""",202,TRUE,TRUE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,257
8475160,Kyle Clifford,/api/v1/people/8475160,Kyle,Clifford,13,1991-01-13,28,Ayr,ON,CAN,CAN,"6' 2""",211,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,258
8475726,Tyler Toffoli,/api/v1/people/8475726,Tyler,Toffoli,73,1992-04-24,26,Scarborough,ON,CAN,CAN,"6' 0""",197,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,R,Right Wing,Forward,RW,259
8475762,Derek Forbort,/api/v1/people/8475762,Derek,Forbort,24,1992-03-04,26,Duluth,MN,USA,USA,"6' 4""",219,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,260
8475789,Jack Campbell,/api/v1/people/8475789,Jack,Campbell,36,1992-01-09,27,Port Huron,MI,USA,USA,"6' 2""",197,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,G,Goalie,Goalie,G,261
8476894,Brendan Leipsic,/api/v1/people/8476894,Brendan,Leipsic,14,1994-05-19,24,Winnipeg,MB,CAN,CAN,"5' 10""",182,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,262
8476983,Paul LaDue,/api/v1/people/8476983,Paul,LaDue,2,1992-09-06,26,Grand Forks,ND,USA,USA,"6' 2""",200,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,263
8477960,Adrian Kempe,/api/v1/people/8477960,Adrian,Kempe,9,1996-09-13,22,Kramfors,"NA",SWE,SWE,"6' 2""",201,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,C,Center,Forward,C,264
8478020,Michael Amadio,/api/v1/people/8478020,Michael,Amadio,10,1996-05-13,22,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,C,Center,Forward,C,265
8478455,Austin Wagner,/api/v1/people/8478455,Austin,Wagner,51,1997-06-23,21,Calgary,AB,CAN,CAN,"6' 1""",185,TRUE,FALSE,FALSE,TRUE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,266
8480113,Alex Iafallo,/api/v1/people/8480113,Alex,Iafallo,19,1993-12-21,25,Eden,NY,USA,USA,"6' 0""",188,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,L,Left Wing,Forward,LW,267
8480147,Oscar Fantenberg,/api/v1/people/8480147,Oscar,Fantenberg,7,1991-10-07,27,Ljunby,"NA",SWE,SWE,"6' 0""",206,TRUE,FALSE,FALSE,FALSE,L,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,268
8480336,Sean Walker,/api/v1/people/8480336,Sean,Walker,61,1994-11-13,24,Keswick,ON,CAN,CAN,"5' 11""",196,TRUE,FALSE,FALSE,TRUE,R,Y,26,Los Angeles Kings,/api/v1/teams/26,D,Defenseman,Defenseman,D,269
8470622,Patrick Eaves,/api/v1/people/8470622,Patrick,Eaves,18,1984-05-01,34,Calgary,AB,CAN,USA,"5' 11""",203,TRUE,FALSE,FALSE,FALSE,R,I,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,270
8473434,Chad Johnson,/api/v1/people/8473434,Chad,Johnson,1,1986-06-10,32,Saskatoon,SK,CAN,CAN,"6' 3""",197,TRUE,FALSE,FALSE,FALSE,L,I,24,Anaheim Ducks,/api/v1/teams/24,G,Goalie,Goalie,G,271
8476434,John Gibson,/api/v1/people/8476434,John,Gibson,36,1993-07-14,25,Pittsburgh,PA,USA,USA,"6' 2""",206,TRUE,FALSE,FALSE,FALSE,L,I,24,Anaheim Ducks,/api/v1/teams/24,G,Goalie,Goalie,G,272
8478131,Ondrej Kase,/api/v1/people/8478131,Ondrej,Kase,25,1995-11-08,23,Kadan,"NA",CZE,CZE,"5' 11""",186,TRUE,FALSE,FALSE,FALSE,R,I,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,273
8468011,Ryan Miller,/api/v1/people/8468011,Ryan,Miller,30,1980-07-17,38,East Lansing,MI,USA,USA,"6' 2""",168,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,G,Goalie,Goalie,G,274
8470612,Ryan Getzlaf,/api/v1/people/8470612,Ryan,Getzlaf,15,1985-05-10,33,Regina,SK,CAN,CAN,"6' 4""",225,TRUE,FALSE,TRUE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,275
8470616,Ryan Kesler,/api/v1/people/8470616,Ryan,Kesler,17,1984-08-31,34,Livonia,MI,USA,USA,"6' 2""",206,TRUE,TRUE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,276
8470621,Corey Perry,/api/v1/people/8470621,Corey,Perry,10,1985-05-16,33,Peterborough,ON,CAN,CAN,"6' 3""",206,TRUE,TRUE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,277
8474584,Michael Del Zotto,/api/v1/people/8474584,Michael,Del Zotto,44,1990-06-24,28,Stouffville,ON,CAN,CAN,"6' 0""",201,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,278
8474641,Adam Henrique,/api/v1/people/8474641,Adam,Henrique,14,1990-02-06,29,Brantford,ON,CAN,CAN,"6' 0""",197,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,279
8474683,Derek Grant,/api/v1/people/8474683,Derek,Grant,38,1990-04-20,28,Abbotsford,BC,CAN,CAN,"6' 3""",215,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,280
8475164,Jakob Silfverberg,/api/v1/people/8475164,Jakob,Silfverberg,33,1990-10-13,28,Gävle,"NA",SWE,SWE,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,281
8475764,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,27,Windsor,ON,CAN,USA,"6' 2""",206,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,282
8476207,Brian Gibbons,/api/v1/people/8476207,Brian,Gibbons,23,1988-02-26,30,Braintree,MA,USA,USA,"5' 8""",175,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW,283
8476312,Josh Manson,/api/v1/people/8476312,Josh,Manson,42,1991-10-07,27,Hinsdale,IL,USA,CAN,"6' 3""",216,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,284
8476407,Andy Welinski,/api/v1/people/8476407,Andy,Welinski,45,1993-04-27,25,Duluth,MN,USA,USA,"6' 1""",201,TRUE,FALSE,FALSE,TRUE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,285
8476483,Rickard Rakell,/api/v1/people/8476483,Rickard,Rakell,67,1993-05-05,25,Sundbyberg,"NA",SWE,SWE,"6' 1""",202,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW,286
8476854,Hampus Lindholm,/api/v1/people/8476854,Hampus,Lindholm,47,1994-01-20,25,Helsingborg,"NA",SWE,SWE,"6' 3""",211,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,287
8476913,Devin Shore,/api/v1/people/8476913,Devin,Shore,29,1994-07-19,24,Ajax,ON,CAN,CAN,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,288
8477034,Jaycob Megna,/api/v1/people/8477034,Jaycob,Megna,43,1992-12-10,26,Plantation,FL,USA,USA,"6' 6""",221,TRUE,FALSE,FALSE,TRUE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,289
8477240,Carter Rowney,/api/v1/people/8477240,Carter,Rowney,24,1989-05-10,29,Grand Prairie,AB,CAN,CAN,"6' 2""",206,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,C,Center,Forward,C,290
8477941,Nick Ritchie,/api/v1/people/8477941,Nick,Ritchie,37,1995-12-05,23,Orangeville,ON,CAN,CAN,"6' 2""",234,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW,291
8477986,Brandon Montour,/api/v1/people/8477986,Brandon,Montour,26,1994-04-11,24,Brantford,ON,CAN,CAN,"6' 0""",193,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D,292
8478466,Daniel Sprong,/api/v1/people/8478466,Daniel,Sprong,11,1997-03-17,21,Amsterdam,"NA",NLD,NLD,"6' 0""",180,TRUE,FALSE,FALSE,FALSE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,293
8478873,Troy Terry,/api/v1/people/8478873,Troy,Terry,61,1997-09-10,21,Denver,CO,USA,USA,"6' 1""",178,TRUE,FALSE,FALSE,TRUE,R,Y,24,Anaheim Ducks,/api/v1/teams/24,R,Right Wing,Forward,RW,294
8479294,Kevin Boyle,/api/v1/people/8479294,Kevin,Boyle,40,1992-05-30,26,Manalapan,NJ,USA,USA,"6' 1""",197,TRUE,FALSE,FALSE,FALSE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,G,Goalie,Goalie,G,295
8479368,Max Jones,/api/v1/people/8479368,Max,Jones,49,1998-02-17,20,Rochester,MI,USA,USA,"6' 3""",220,TRUE,FALSE,FALSE,TRUE,L,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW,296
8473533,Jordan Staal,/api/v1/people/8473533,Jordan,Staal,11,1988-09-10,30,Thunder Bay,ON,CAN,CAN,"6' 4""",220,TRUE,TRUE,FALSE,FALSE,L,I,12,Carolina Hurricanes,/api/v1/teams/12,C,Center,Forward,C,297
8468508,Justin Williams,/api/v1/people/8468508,Justin,Williams,14,1981-10-04,37,Cobourg,ON,CAN,CAN,"6' 1""",184,TRUE,FALSE,TRUE,FALSE,R,Y,12,Carolina Hurricanes,/api/v1/teams/12,R,Right Wing,Forward,RW,298
8470147,Curtis McElhinney,/api/v1/people/8470147,Curtis,McElhinney,35,1983-05-23,35,London,ON,CAN,CAN,"6' 2""",203,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,G,Goalie,Goalie,G,299
8475177,Calvin de Haan,/api/v1/people/8475177,Calvin,de Haan,44,1991-05-09,27,Carp,ON,CAN,CAN,"6' 1""",195,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D,300
8475735,Greg McKegg,/api/v1/people/8475735,Greg,McKegg,42,1992-06-17,26,St. Thomas,ON,CAN,CAN,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,C,Center,Forward,C,301
8475753,Justin Faulk,/api/v1/people/8475753,Justin,Faulk,27,1992-03-20,26,South St.Paul,MN,USA,USA,"6' 0""",217,TRUE,TRUE,FALSE,FALSE,R,Y,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D,302
8475799,Nino Niederreiter,/api/v1/people/8475799,Nino,Niederreiter,21,1992-09-08,26,Chur,"NA",CHE,CHE,"6' 2""",218,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,R,Right Wing,Forward,RW,303
8475852,Petr Mrazek,/api/v1/people/8475852,Petr,Mrazek,34,1992-02-14,27,Ostrava,"NA",CZE,CZE,"6' 1""",190,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,G,Goalie,Goalie,G,304
8475907,Micheal Ferland,/api/v1/people/8475907,Micheal,Ferland,79,1992-04-20,26,Swan River,MB,CAN,CAN,"6' 1""",217,TRUE,FALSE,FALSE,FALSE,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,L,Left Wing,Forward,LW,305
